V1	V2	V3	V4	V5	V6	V7	V8	V9	V10
89	-0.642508333333333	-0.374386842105263	-0.875344	-0.248275	-0.190546153846154	-0.396481818181818	-0.564515384615385	-0.993307142857143	-0.5785	-1.12533333333333
90	-0.605804166666667	-0.151515789473684	-0.660488	-0.478475	-0.266292307692308	-0.5216	-0.829238461538462	-0.647564285714286	-0.5785	-1.12533333333333
91	-0.340008333333333	-0.228407894736842	-0.50034	-0.248275	-0.432453846153846	-0.345872727272727	-0.717523076923077	-0.963228571428571	-0.605025	-1.62463333333333
92	-0.6375125	-0.259892105263158	-0.809308	-0.093325	0.0165769230769231	-0.202245454545455	-0.435638461538462	-1.29870714285714	-0.597725	-1.02248333333333
93	-0.698483333333333	-0.473052631578947	-0.447272	-0.9254	-0.331353846153846	-0.365918181818182	-0.649269230769231	-1.01638571428571	-0.5785	-1.02248333333333
94	-0.5852	-0.231181578947368	-0.712164	-0.708875	-0.330423076923077	-0.325745454545455	-0.586184615384615	-0.872864285714286	-0.605025	-1.12533333333333
95	-0.541025	-0.257344736842105	-0.7857	0.273675	-0.204030769230769	-0.1978	-0.657930769230769	-0.809471428571429	-0.5581875	-1.62463333333333
96	-0.6131375	-0.431352631578947	-0.649844	-0.242975	-0.112615384615385	-0.4649	-0.8583	-0.996371428571429	-0.5785	-1.17328333333333
97	-0.538866666666667	-0.337860526315789	-0.571312	-0.81995	-0.0189692307692308	-0.453127272727273	-0.526646153846154	-1.3122	-0.5712	-1.02248333333333
98	-0.620879166666667	-0.297523684210526	-0.652752	0.202875	-0.0769230769230769	-0.553072727272727	-0.735476923076923	-1.10085	-0.5508875	-1.17328333333333
99	-0.431754166666667	-0.285581578947368	-0.388096	-0.3033	-0.323707692307692	-0.280845454545455	-0.616176923076923	-0.979207142857143	-0.5581875	-1.01838333333333
100	-0.416154166666667	-0.299313157894737	-0.657116	-0.3995	-0.2306	-0.325745454545455	-0.542569230769231	-0.849707142857143	-0.5785	-1.12533333333333
101	-0.619970833333333	-0.455178947368421	-0.492684	0.12985	-0.111053846153846	-0.340472727272727	-0.639823076923077	-0.834014285714286	-0.5749375	-1.12533333333333
102	-0.6146375	-0.420757894736842	-0.504908	-0.615875	-0.246446153846154	-0.334381818181818	-0.941369230769231	-0.931921428571429	-0.5822375	-1.12123333333333
103	-0.679383333333333	-0.173342105263158	-0.469056	-1.050875	-0.0920384615384615	-0.197045454545455	-0.654107692307692	-0.839285714285714	-0.5581875	-1.12123333333333
104	-0.3253875	-0.165705263157895	-0.584556	-0.708875	-0.125946153846154	-0.209572727272727	-0.780407692307692	-1.04059285714286	-0.5581875	-1.17328333333333
105	-0.776158333333333	-0.324426315789474	-0.480544	-0.35535	-0.247784615384615	-0.340472727272727	-0.537823076923077	-0.986542857142857	-0.597725	-1.12533333333333
106	-0.7383625	-0.0570631578947368	-0.53666	-0.304675	-0.140069230769231	-0.266490909090909	-0.748076923076923	-0.872607142857143	-0.605025	-1.02248333333333
107	-0.517291666666667	-0.356373684210526	-0.679892	-0.362975	-0.306707692307692	-0.296690909090909	-0.736623076923077	-0.8925	-0.605025	-1.02248333333333
108	-0.545654166666667	-0.202447368421053	-0.641124	-0.5068	0.102938461538462	-0.215245454545455	-0.7411	-1.3206	-0.5749375	-1.12533333333333
109	-0.396929166666667	-0.311784210526316	-0.61096	-0.58155	-0.401407692307692	-0.209327272727273	-0.949230769230769	-1.11225714285714	-0.597725	-1.07043333333333
110	-0.3864	-0.396536842105263	-0.683264	-0.775625	-0.0314615384615385	-0.284281818181818	-0.741923076923077	-1.02319285714286	-0.5581875	-1.12123333333333
111	-0.7917875	-0.277394736842105	-0.590288	0.279575	-0.295946153846154	-0.340054545454545	-0.875976923076923	-1.02131428571429	-0.5712	-1.17328333333333
112	-0.536016666666667	-0.233615789473684	-0.6874	-0.0881	-0.0504692307692308	-0.378172727272727	-0.703315384615385	-1.14038571428571	-0.605025	-1.12533333333333
113	-0.773679166666667	-0.430497368421053	-0.552456	0.126625	-0.223007692307692	-0.292309090909091	-0.788946153846154	-1.02925714285714	-0.5785	-1.07043333333333
114	-0.66745	-0.0984842105263158	-0.484296	-0.810625	-0.420623076923077	-0.238709090909091	-0.6605	-1.24298571428571	-0.5508875	-1.62463333333333
115	-0.541170833333333	-0.373160526315789	-0.840284	-0.6223	-0.294546153846154	-0.294990909090909	-0.761861538461538	-0.960407142857143	-0.5508875	-1.17328333333333
116	-0.520854166666667	-0.335739473684211	-0.524528	-0.35735	-0.209415384615385	-0.405054545454545	-0.754861538461538	-0.968842857142857	-0.5822375	-1.12533333333333
117	-0.4675875	-0.366539473684211	-0.408044	0.399575	-0.240253846153846	-0.265854545454545	-0.639746153846154	-1.12249285714286	-0.5581875	-1.17328333333333
118	-0.42315	-0.0718736842105263	-0.668392	-0.190375	-0.291584615384615	-0.329345454545455	-0.820830769230769	-1.13423571428571	-0.5749375	-1.02248333333333
119	-0.6255625	-0.234463157894737	-0.564312	-0.3033	-0.131561538461538	-0.183227272727273	-0.679346153846154	-1.09889285714286	-0.5712	-1.01838333333333
120	-0.6277375	-0.159973684210526	-0.457252	0.244625	-0.270076923076923	-0.397236363636364	-0.6408	-1.10615	-0.5712	-1.01838333333333
121	-0.569454166666667	-0.18875	-0.771792	-0.35735	-0.0893230769230769	-0.208818181818182	-0.841776923076923	-1.10085	-0.597725	-1.12123333333333
122	-0.533708333333333	-0.366123684210526	-0.61198	-0.495875	-0.169976923076923	-0.452372727272727	-0.812946153846154	-0.9426	-0.5508875	-1.17328333333333
123	-0.432175	-0.227663157894737	-0.757832	0.13575	-0.382869230769231	-0.246718181818182	-0.786992307692308	-0.931921428571429	-0.5581875	-1.02248333333333
124	-0.473875	-0.0770605263157895	-0.492404	-0.362975	-0.1526	-0.190472727272727	-0.722476923076923	-0.887807142857143	-0.5749375	-1.02248333333333
125	-0.568845833333333	-0.314584210526316	-0.590816	-0.54655	-0.177807692307692	-0.222181818181818	-0.673807692307692	-0.699192857142857	-0.5749375	-1.02248333333333
126	-0.665608333333333	-0.422507894736842	-0.57044	-0.07745	-0.250353846153846	-0.179763636363636	-0.750915384615385	-0.93135	-0.5785	-1.52178333333333
127	-0.3558	-0.337418421052632	-0.619176	0.156175	-0.235446153846154	-0.301563636363636	-0.774507692307692	-1.10442142857143	-0.605025	-1.52178333333333
128	-0.6920875	-0.189047368421053	-0.565424	-0.657625	-0.340492307692308	-0.4574	-0.600553846153846	-0.963228571428571	-0.5508875	-1.52178333333333
129	-0.6163875	-0.401034210526316	-0.496292	-0.47525	-0.325853846153846	-0.232136363636364	-0.754276923076923	-1.043	-0.5581875	-1.62463333333333
130	-0.525408333333333	-0.0681052631578947	-0.509624	-0.5043	-0.2003	-0.171763636363636	-0.783315384615385	-1.08352857142857	-0.5581875	-1.12533333333333
131	-0.417179166666667	-0.197121052631579	-0.419136	-0.248275	-0.268515384615385	-0.409645454545455	-0.644323076923077	-0.812207142857143	-0.605025	-1.62463333333333
132	-0.4039125	-0.163236842105263	-0.69252	-0.246275	-0.235623076923077	-0.190163636363636	-0.590030769230769	-0.876635714285714	-0.5749375	-1.01838333333333
133	-0.4618625	-0.301839473684211	-0.673932	-0.84815	-0.101030769230769	-0.257427272727273	-0.822361538461538	-1.07402857142857	-0.5822375	-1.12123333333333
134	-0.682691666666667	-0.372502631578947	-0.776876	-0.424675	-0.462569230769231	-0.378927272727273	-0.673976923076923	-0.828664285714286	-0.5712	-1.02248333333333
135	-0.735708333333333	-0.366444736842105	-0.49738	-0.07745	-0.255061538461539	-0.246718181818182	-0.383523076923077	-0.910364285714286	-0.5749375	-1.12123333333333
136	-0.475083333333333	-0.318252631578947	-0.745508	0.244625	-0.450576923076923	-0.306727272727273	-0.7384	-0.834178571428571	-0.605025	-1.62463333333333
137	-0.3780875	-0.370605263157895	-0.662296	-0.23735	-0.121438461538462	-0.264	-0.561907692307692	-0.80765	-0.605025	-1.17328333333333
138	-0.516529166666667	-0.141294736842105	-0.781932	-0.0756	-0.441592307692308	-0.291554545454545	-0.759269230769231	-1.04162857142857	-0.5508875	-1.01838333333333
139	-0.639783333333333	-0.383623684210526	-0.832632	-0.3033	-0.208630769230769	-0.218109090909091	-0.803438461538462	-0.922257142857143	-0.5822375	-1.01838333333333
140	-0.582895833333333	-0.1756	-0.549576	-0.851375	-0.180230769230769	-0.218109090909091	-0.730061538461538	-0.748485714285714	-0.5712	-1.01838333333333
141	-0.7199125	-0.280013157894737	-0.5526	-0.501575	-0.408053846153846	-0.211663636363636	-0.594223076923077	-0.928328571428571	-0.5508875	-1.12123333333333
142	-0.654279166666667	-0.244660526315789	-0.448528	0.2848	-0.254592307692308	-0.256672727272727	-0.668669230769231	-0.8436	-0.605025	-1.07043333333333
143	-0.536891666666667	-0.350605263157895	-0.543168	-0.008275	-0.135053846153846	-0.222372727272727	-0.730938461538462	-0.7347	-0.5508875	-1.12533333333333
144	-0.6414375	-0.344571052631579	-0.51424	-0.44705	-0.328823076923077	-0.239772727272727	-0.746307692307692	-0.940928571428571	-0.597725	-1.12533333333333
145	-0.685291666666667	-0.306026315789474	-0.459352	-0.495875	-0.315992307692308	-0.258081818181818	-0.672515384615385	-0.9069	-0.5508875	-1.02248333333333
146	-0.615041666666667	-0.161865789473684	-0.639028	0.281575	-0.443076923076923	-0.231772727272727	-0.749415384615385	-1.15121428571429	-0.5749375	-1.02248333333333
147	-0.535454166666667	-0.386602631578947	-0.70006	0.15295	-0.0303076923076923	-0.1898	-0.722638461538462	-1.19472142857143	-0.5785	-1.62463333333333
148	-0.582458333333333	-0.253157894736842	-0.650576	-0.068125	-0.274615384615385	-0.227363636363636	-0.667330769230769	-0.884721428571429	-0.5785	-1.62463333333333
149	-0.404983333333333	-0.509573684210526	-0.655272	-0.5068	-0.167292307692308	-0.1978	-0.659553846153846	-1.00138571428571	-0.5822375	-1.01838333333333
150	-0.7426625	-0.295047368421053	-0.70266	0.273675	-0.3753	-0.222372727272727	-0.643323076923077	-1.14934285714286	-0.5785	-1.02248333333333
151	-0.637575	-0.284271052631579	-0.616624	-0.099225	-0.178246153846154	-0.214490909090909	-0.866592307692308	-1.27079285714286	-0.605025	-1.17328333333333
152	-0.6512125	-0.0456657894736842	-0.540124	-0.10245	-0.165253846153846	-0.421418181818182	-0.847361538461538	-0.877085714285714	-0.5508875	-1.02248333333333
153	-0.504670833333333	-0.284681578947368	-0.767652	0.15295	-0.258507692307692	-0.333145454545455	-0.715953846153846	-0.934771428571429	-0.5712	-1.52178333333333
154	-0.441420833333333	-0.239842105263158	-0.76756	0.244625	-0.260976923076923	-0.283018181818182	-0.623238461538462	-1.19211428571429	-0.5749375	-1.52178333333333
155	-0.547716666666667	-0.230934210526316	-0.766992	-0.58155	0.0356769230769231	-0.300809090909091	-0.580892307692308	-0.934	-0.5581875	-1.12123333333333
156	-0.5614875	-0.261221052631579	-0.634076	-0.825025	-0.156407692307692	-0.191227272727273	-0.735423076923077	-0.864878571428571	-0.5785	-1.12533333333333
157	-0.759808333333333	-0.440392105263158	-0.642092	-0.306525	-0.270907692307692	-0.444372727272727	-0.603376923076923	-0.932178571428572	-0.5822375	-1.12533333333333
158	-0.251108333333333	-0.359563157894737	-0.852508	-0.070125	0.0511230769230769	-0.223245454545455	-0.550069230769231	-0.743135714285714	-0.5749375	-1.62463333333333
159	-0.53025	-0.42275	-0.657472	-0.495675	-0.104292307692308	-0.271672727272727	-0.712638461538462	-1.02988571428571	-0.5508875	-1.62463333333333
160	-0.626483333333333	-0.496728947368421	-0.592068	-0.710875	-0.289792307692308	-0.184636363636364	-0.652230769230769	-0.793985714285714	-0.5822375	-1.02248333333333
161	-0.672258333333333	-0.313760526315789	-0.597828	-0.12305	-0.142484615384615	-0.437281818181818	-0.776738461538462	-1.12027857142857	-0.605025	-1.52178333333333
162	-0.7420125	-0.39375	-0.667624	-0.7577	-0.504123076923077	-0.255145454545455	-0.6033	-0.825928571428571	-0.5712	-1.52178333333333
163	-0.505633333333333	-0.453326315789474	-0.685812	-0.54855	-0.394015384615385	-0.255145454545455	-0.775638461538462	-0.895685714285714	-0.5508875	-1.07043333333333
164	-0.518575	-0.122271052631579	-0.407576	-0.6243	-0.216730769230769	-0.335036363636364	-0.761923076923077	-0.849814285714286	-0.5712	-1.17328333333333
165	-0.4706125	-0.208207894736842	-0.707188	-0.3868	-0.275638461538461	-0.377863636363636	-0.692307692307692	-0.901671428571429	-0.5508875	-1.62463333333333
166	-0.465475	-0.537831578947368	-0.688836	0.27095	-0.248215384615385	-0.263245454545455	-0.786646153846154	-1.00516428571429	-0.5508875	-1.07043333333333
167	-0.6971	-0.268089473684211	-0.570844	-0.73065	-0.303746153846154	-0.283527272727273	-0.886130769230769	-1.09121428571429	-0.5749375	-1.12123333333333
168	-0.616008333333333	-0.370515789473684	-0.661936	0.156175	-0.223261538461538	-0.327445454545455	-0.622838461538462	-1.22884285714286	-0.597725	-1.01838333333333
169	-0.5893875	-0.508289473684211	-0.554908	-0.04655	-0.395338461538462	-0.223127272727273	-0.762330769230769	-1.05152142857143	-0.5822375	-1.12123333333333
170	-0.4840375	-0.237189473684211	-0.49486	-0.98355	-0.0109461538461539	-0.270181818181818	-0.854361538461539	-1.1679	-0.5785	-1.12533333333333
171	-0.52185	-0.150105263157895	-0.867168	-0.35735	-0.358069230769231	-0.323036363636364	-0.794815384615385	-0.918885714285714	-0.5508875	-1.52178333333333
