Site	Disturbance_Conversion	Plants	Invertebrates	Birds	Herpetofauna	Mammals	Cover	Density	Biomass	Height	Litter	RR
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.1076
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.7138
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.4969
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.1275
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.1669
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.135
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.0765
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.0159
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.55
103	secondary	0	0	0	0	1	0	0	0	0	0	0.0918
103	secondary	0	0	0	0	1	0	0	0	0	0	0.399
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.1187
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.0616
103	secondary	0	0	0	0	1	0	0	0	0	0	-0.0938
104	secondary	0	0	1	0	0	0	0	0	0	0	-0.0603
104	secondary	0	0	1	0	0	0	0	0	0	0	0.1114
104	secondary	0	0	1	0	0	0	0	0	0	0	-0.1217
105	secondary	0	1	0	0	0	0	0	0	0	0	-2.5257
105	secondary	0	1	0	0	0	0	0	0	0	0	-1.3218
105	secondary	0	1	0	0	0	0	0	0	0	0	-0.8059
105	secondary	1	0	0	0	0	0	0	0	0	0	-0.126
105	secondary	1	0	0	0	0	0	0	0	0	0	-0.3508
105	agriculture	1	0	0	0	0	0	0	0	0	0	NA
105	secondary	0	0	0	0	0	1	0	0	0	0	-0.1335
105	secondary	0	0	0	0	0	1	0	0	0	0	-0.3567
105	agriculture	0	0	0	0	0	1	0	0	0	0	-1.0986
106	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.6506
106	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.1603
106	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.35
106	selectively_logged	0	0	1	0	0	0	0	0	0	0	0.2231
106	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.087
106	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.1967
106	selectively_logged	0	0	1	0	0	0	0	0	0	0	0.1495
106	selectively_logged	0	0	1	0	0	0	0	0	0	0	0.2364
106	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.3221
106	selectively_logged	0	0	1	0	0	0	0	0	0	0	0.821
106	selectively_logged	0	0	1	0	0	0	0	0	0	0	0.0944
106	selectively_logged	0	0	1	0	0	0	0	0	0	0	0.3244
106	selectively_logged	0	0	1	0	0	0	0	0	0	0	0.4667
106	selectively_logged	0	0	0	0	0	0	1	0	0	0	0
106	selectively_logged	0	0	0	0	0	0	1	0	0	0	0
107	agriculture	0	0	0	0	1	0	0	0	0	0	-1.1222
107	secondary	0	0	0	0	1	0	0	0	0	0	0.6109
108	secondary	0	0	1	0	0	0	0	0	0	0	-0.0564
108	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.1961
108	secondary	0	0	1	0	0	0	0	0	0	0	0.173
108	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.2037
108	secondary	0	0	1	0	0	0	0	0	0	0	0.0458
108	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.2336
108	secondary	0	0	1	0	0	0	0	0	0	0	-0.3393
108	selectively_logged	0	0	1	0	0	0	0	0	0	0	-0.0869
109	plantation	0	1	0	0	0	0	0	0	0	0	2.1641
109	secondary	0	1	0	0	0	0	0	0	0	0	1.0455
109	plantation	0	1	0	0	0	0	0	0	0	0	-0.4214
109	secondary	0	1	0	0	0	0	0	0	0	0	0.0327
109	plantation	0	1	0	0	0	0	0	0	0	0	-0.5063
109	secondary	0	1	0	0	0	0	0	0	0	0	0.2545
109	plantation	0	1	0	0	0	0	0	0	0	0	-0.4047
109	secondary	0	1	0	0	0	0	0	0	0	0	-0.029
109	plantation	0	1	0	0	0	0	0	0	0	0	-0.2789
109	secondary	0	1	0	0	0	0	0	0	0	0	-0.389
109	plantation	0	1	0	0	0	0	0	0	0	0	-0.1414
109	secondary	0	1	0	0	0	0	0	0	0	0	-0.4008
109	secondary	0	1	0	0	0	0	0	0	0	0	-0.384
109	plantation	0	0	1	0	0	0	0	0	0	0	-5.3016
109	plantation	0	0	1	0	0	0	0	0	0	0	-0.1771
109	plantation	0	0	1	0	0	0	0	0	0	0	-2.6053
109	plantation	0	0	1	0	0	0	0	0	0	0	-0.785
109	secondary	0	0	1	0	0	0	0	0	0	0	-2.1533
109	secondary	0	0	1	0	0	0	0	0	0	0	-0.5248
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.1531
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.5338
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.2998
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.2566
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.0351
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.1092
109	secondary	0	1	0	0	0	0	0	0	0	0	-1.4181
109	secondary	0	1	0	0	0	0	0	0	0	0	0.1032
109	secondary	0	1	0	0	0	0	0	0	0	0	-0.7646
109	secondary	0	1	0	0	0	0	0	0	0	0	0.2123
109	secondary	0	1	0	0	0	0	0	0	0	0	-0.4253
109	secondary	0	1	0	0	0	0	0	0	0	0	0.0875
109	secondary	0	1	0	0	0	0	0	0	0	0	0.0317
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.1643
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.2549
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-1.135
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.04
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.1625
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.9295
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-1.0296
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.0174
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.047
109	selectively_logged	0	0	0	0	0	0	0	0	1	0	-1.0986
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.3924
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.6969
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.2214
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.1542
109	open	0	1	0	0	0	0	0	0	0	0	-0.6174
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.1621
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.1103
109	open	0	1	0	0	0	0	0	0	0	0	-1.3302
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.2549
109	open	0	1	0	0	0	0	0	0	0	0	0.3502
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.1754
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.0841
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.0723
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.1639
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.2877
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.4353
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.4055
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	NA
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.2877
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.1671
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.4055
109	selectively_logged	0	1	0	0	0	0	0	0	0	0	0.2877
110	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.6568
110	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.6242
110	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.1942
110	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.1719
110	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.2763
110	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.4212
110	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.1356
110	selectively_logged	0	0	0	0	1	0	0	0	0	0	-0.2043
110	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.3185
111	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.0572
111	plantation	0	0	0	0	1	0	0	0	0	0	-2.8332
111	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.2231
111	plantation	0	0	0	0	1	0	0	0	0	0	-1.3863
111	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.2399
111	plantation	0	0	0	0	1	0	0	0	0	0	-1.4506
111	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.135
111	plantation	0	0	0	0	1	0	0	0	0	0	-0.5056
111	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.1877
111	plantation	0	0	0	0	1	0	0	0	0	0	-2.73
111	selectively_logged	0	0	0	0	1	0	0	0	0	0	0.4555
111	plantation	0	0	0	0	1	0	0	0	0	0	-1.1479
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.1185
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.1569
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.0998
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.0105
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.0429
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.0992
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.7336
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.4179
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.6543
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.4206
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.1428
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.292
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.4385
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.2203
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.1939
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.0305
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.176
112	secondary	0	1	0	0	0	0	0	0	0	0	-0.1069
113	agriculture	0	1	0	0	0	0	0	0	0	0	-1.7346
113	agriculture	0	1	0	0	0	0	0	0	0	0	0.4055
113	agriculture	0	1	0	0	0	0	0	0	0	0	1.2528
113	agriculture	0	1	0	0	0	0	0	0	0	0	2.9444
113	agriculture	0	1	0	0	0	0	0	0	0	0	-0.7066
113	agriculture	0	1	0	0	0	0	0	0	0	0	-0.4838
113	agriculture	0	1	0	0	0	0	0	0	0	0	-0.4336
113	shaded_plantation	0	1	0	0	0	0	0	0	0	0	-1.7346
113	shaded_plantation	0	1	0	0	0	0	0	0	0	0	-2.7726
113	shaded_plantation	0	1	0	0	0	0	0	0	0	0	-2.2336
113	shaded_plantation	0	1	0	0	0	0	0	0	0	0	-0.8473
113	shaded_plantation	0	1	0	0	0	0	0	0	0	0	2.3026
113	shaded_plantation	0	1	0	0	0	0	0	0	0	0	2.9178
113	shaded_plantation	0	1	0	0	0	0	0	0	0	0	2.7726
113	shaded_plantation	0	1	0	0	0	0	0	0	0	0	0.0516
113	shaded_plantation	0	1	0	0	0	0	0	0	0	0	-0.1961
113	shaded_plantation	0	1	0	0	0	0	0	0	0	0	0.4226
113	secondary	0	1	0	0	0	0	0	0	0	0	0
113	secondary	0	1	0	0	0	0	0	0	0	0	-2.7726
113	secondary	0	1	0	0	0	0	0	0	0	0	0.3567
113	secondary	0	1	0	0	0	0	0	0	0	0	-1.3863
113	secondary	0	1	0	0	0	0	0	0	0	0	-0.2412
113	secondary	0	1	0	0	0	0	0	0	0	0	0.539
113	secondary	0	1	0	0	0	0	0	0	0	0	0
113	secondary	0	1	0	0	0	0	0	0	0	0	0.4055
113	secondary	0	1	0	0	0	0	0	0	0	0	1.2528
113	secondary	0	1	0	0	0	0	0	0	0	0	1.2528
113	secondary	0	1	0	0	0	0	0	0	0	0	0.2336
113	secondary	0	1	0	0	0	0	0	0	0	0	0.1344
113	secondary	0	1	0	0	0	0	0	0	0	0	0.1382
113	agriculture	0	0	0	0	0	0	1	0	0	0	-1.6687
113	agriculture	0	0	0	0	0	0	1	0	0	0	0.9721
113	agriculture	0	0	0	0	0	0	0	1	0	0	-2.2997
113	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.4098
113	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.3779
113	shaded_plantation	0	0	0	0	0	0	0	1	0	0	-0.3993
113	secondary	0	0	0	0	0	0	1	0	0	0	-0.067
113	secondary	0	0	0	0	0	0	1	0	0	0	0.5984
113	secondary	0	0	0	0	0	0	0	1	0	0	-0.1942
113	secondary	0	1	0	0	0	0	0	0	0	0	0.1178
113	secondary	0	1	0	0	0	0	0	0	0	0	0.1382
113	secondary	0	1	0	0	0	0	0	0	0	0	0.1068
114	secondary	0	0	1	0	0	0	0	0	0	0	0.1001
114	secondary	0	0	1	0	0	0	0	0	0	0	0.3397
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.0823
114	secondary	0	0	1	0	0	0	0	0	0	0	0.0518
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.1148
114	secondary	0	0	1	0	0	0	0	0	0	0	0.3356
114	agriculture	0	0	1	0	0	0	0	0	0	0	0.3973
114	agriculture	0	0	1	0	0	0	0	0	0	0	-0.1384
114	agriculture	0	0	1	0	0	0	0	0	0	0	-0.5143
114	agriculture	0	0	1	0	0	0	0	0	0	0	-0.2029
114	agriculture	0	0	1	0	0	0	0	0	0	0	-0.9555
114	agriculture	0	0	1	0	0	0	0	0	0	0	1.165
114	agriculture	0	0	1	0	0	0	0	0	0	0	-0.0144
114	agriculture	0	0	1	0	0	0	0	0	0	0	-0.4645
114	agriculture	0	0	1	0	0	0	0	0	0	0	-1.0333
114	agriculture	0	0	1	0	0	0	0	0	0	0	2.0369
114	agriculture	0	0	1	0	0	0	0	0	0	0	-3.157
114	agriculture	0	0	1	0	0	0	0	0	0	0	-2.3514
114	agriculture	0	0	1	0	0	0	0	0	0	0	-1.1712
114	agriculture	0	0	1	0	0	0	0	0	0	0	-1.0141
114	agriculture	0	0	1	0	0	0	0	0	0	0	-0.2456
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.122
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.1312
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.4252
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.1033
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.392
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.7077
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.146
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.286
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.298
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	0.7732
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-1.3934
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-2.3514
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.3711
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.9361
114	shaded_plantation	0	0	1	0	0	0	0	0	0	0	-0.1382
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.0457
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.0675
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.0951
114	secondary	0	0	1	0	0	0	0	0	0	0	0.1629
114	secondary	0	0	1	0	0	0	0	0	0	0	0.2744
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.1942
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.0896
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.0082
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.0699
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.0361
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.3878
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.0408
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.4055
114	secondary	0	0	1	0	0	0	0	0	0	0	-0.1663
114	agriculture	0	0	0	0	0	0	1	0	0	0	0.974
114	agriculture	0	0	0	0	0	0	1	0	0	0	-1.6656
114	agriculture	0	0	0	0	0	0	0	1	0	0	-2.2964
114	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.3788
114	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.4113
114	shaded_plantation	0	0	0	0	0	0	0	1	0	0	-0.3983
114	secondary	0	0	0	0	0	0	1	0	0	0	0.6004
114	secondary	0	0	0	0	0	0	1	0	0	0	-0.0728
114	secondary	0	0	0	0	0	0	0	1	0	0	-0.1968
115	secondary	0	1	0	0	0	0	0	0	0	0	0.0308
115	secondary	0	1	0	0	0	0	0	0	0	0	-0.1504
115	secondary	0	1	0	0	0	0	0	0	0	0	0.0443
116	secondary	0	1	0	0	0	0	0	0	0	0	-1.1602
116	secondary	0	1	0	0	0	0	0	0	0	0	-2.6787
116	secondary	0	1	0	0	0	0	0	0	0	0	-0.9374
116	secondary	0	1	0	0	0	0	0	0	0	0	-0.4911
116	secondary	0	1	0	0	0	0	0	0	0	0	-1.1984
116	secondary	0	1	0	0	0	0	0	0	0	0	-0.3951
116	secondary	0	1	0	0	0	0	0	0	0	0	-0.3129
116	secondary	0	1	0	0	0	0	0	0	0	0	-1.0107
116	secondary	0	1	0	0	0	0	0	0	0	0	-0.2179
117	plantation	0	1	0	0	0	0	0	0	0	0	-0.6772
117	plantation	0	1	0	0	0	0	0	0	0	0	-0.4655
117	plantation	0	1	0	0	0	0	0	0	0	0	-0.668
117	plantation	0	1	0	0	0	0	0	0	0	0	-0.6505
117	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.9916
117	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.2859
117	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.4728
117	selectively_logged	0	1	0	0	0	0	0	0	0	0	-0.0344
117	secondary	0	1	0	0	0	0	0	0	0	0	-1.2318
117	secondary	0	1	0	0	0	0	0	0	0	0	-0.348
117	secondary	0	1	0	0	0	0	0	0	0	0	-0.6717
117	secondary	0	1	0	0	0	0	0	0	0	0	-0.2516
117	plantation	1	0	0	0	0	0	0	0	0	0	-1.8608
117	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.0435
117	secondary	1	0	0	0	0	0	0	0	0	0	-0.4745
117	plantation	1	0	0	0	0	0	0	0	0	0	-2.7314
117	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.1206
117	secondary	1	0	0	0	0	0	0	0	0	0	-0.9893
117	plantation	1	0	0	0	0	0	0	0	0	0	-0.596
117	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.5508
117	secondary	1	0	0	0	0	0	0	0	0	0	0.1031
117	plantation	1	0	0	0	0	0	0	0	0	0	-1.5686
117	selectively_logged	1	0	0	0	0	0	0	0	0	0	0.2208
117	secondary	1	0	0	0	0	0	0	0	0	0	-0.2877
117	plantation	0	0	0	0	0	0	0	0	1	0	-0.472
117	selectively_logged	0	0	0	0	0	0	0	0	1	0	-0.1492
117	secondary	0	0	0	0	0	0	0	0	1	0	-0.369
117	selectively_logged	0	0	0	0	0	0	0	1	0	0	0.2428
117	secondary	0	0	0	0	0	0	0	1	0	0	-1.218
118	secondary	0	0	1	0	0	0	0	0	0	0	-0.2877
118	secondary	0	0	1	0	0	0	0	0	0	0	0.1178
118	secondary	0	0	0	0	1	0	0	0	0	0	-0.3629
118	secondary	0	0	0	0	1	0	0	0	0	0	0.0632
118	secondary	0	0	1	0	0	0	0	0	0	0	-0.5812
118	secondary	0	0	1	0	0	0	0	0	0	0	-0.1928
118	secondary	0	0	0	0	1	0	0	0	0	0	-0.8995
118	secondary	0	0	0	0	1	0	0	0	0	0	0.2129
118	secondary	0	0	1	0	0	0	0	0	0	0	-0.2081
118	secondary	0	0	1	0	0	0	0	0	0	0	0.1974
118	secondary	0	0	0	0	1	0	0	0	0	0	-0.2006
118	secondary	0	0	0	0	1	0	0	0	0	0	0.0228
119	secondary	0	1	0	0	0	0	0	0	0	0	-0.2719
119	secondary	0	1	0	0	0	0	0	0	0	0	0.2439
119	secondary	0	1	0	0	0	0	0	0	0	0	-0.1996
119	secondary	0	1	0	0	0	0	0	0	0	0	0.0892
119	agriculture	0	1	0	0	0	0	0	0	0	0	0.0822
119	pasture	0	1	0	0	0	0	0	0	0	0	0.0734
119	secondary	0	1	0	0	0	0	0	0	0	0	0.2877
119	secondary	0	0	0	0	0	1	0	0	0	0	0.2296
119	secondary	0	0	0	0	0	1	0	0	0	0	0.0776
119	secondary	0	0	0	0	0	1	0	0	0	0	0.016
119	secondary	0	0	0	0	0	1	0	0	0	0	-0.0328
119	agriculture	0	0	0	0	0	1	0	0	0	0	-0.1198
119	pasture	0	0	0	0	0	1	0	0	0	0	-1.6422
119	secondary	0	0	0	0	0	1	0	0	0	0	-0.1198
119	secondary	0	0	0	0	0	0	0	0	1	0	-0.0397
119	secondary	0	0	0	0	0	0	0	0	1	0	0.2205
119	secondary	0	0	0	0	0	0	0	0	1	0	-0.3185
119	secondary	0	0	0	0	0	0	0	0	1	0	-0.0953
119	agriculture	0	0	0	0	0	0	0	0	1	0	-0.1243
119	pasture	0	0	0	0	0	0	0	0	1	0	0.0382
119	secondary	0	0	0	0	0	0	0	0	1	0	0.2412
119	secondary	1	0	0	0	0	0	0	0	0	0	-1.1787
119	secondary	1	0	0	0	0	0	0	0	0	0	-1.8718
119	secondary	1	0	0	0	0	0	0	0	0	0	-1.1787
119	secondary	1	0	0	0	0	0	0	0	0	0	0.0741
119	agriculture	1	0	0	0	0	0	0	0	0	0	0.0741
119	pasture	1	0	0	0	0	0	0	0	0	0	0.2076
119	secondary	1	0	0	0	0	0	0	0	0	0	0.3254
119	secondary	0	0	0	0	0	1	0	0	0	0	-1.3284
119	secondary	0	0	0	0	0	1	0	0	0	0	-0.7688
119	secondary	0	0	0	0	0	1	0	0	0	0	-0.1345
119	secondary	0	0	0	0	0	1	0	0	0	0	-0.0066
119	agriculture	0	0	0	0	0	1	0	0	0	0	-0.0475
119	pasture	0	0	0	0	0	1	0	0	0	0	0.0703
119	secondary	0	0	0	0	0	1	0	0	0	0	0.1185
119	secondary	0	0	0	0	0	0	0	0	1	0	-0.3365
119	secondary	0	0	0	0	0	0	0	0	1	0	0
119	secondary	0	0	0	0	0	0	0	0	1	0	-0.0741
119	secondary	0	0	0	0	0	0	0	0	1	0	-0.2412
119	agriculture	0	0	0	0	0	0	0	0	1	0	-0.3365
119	pasture	0	0	0	0	0	0	0	0	1	0	-0.1542
119	secondary	0	0	0	0	0	0	0	0	1	0	0.069
119	secondary	1	0	0	0	0	0	0	0	0	0	0.0488
119	secondary	1	0	0	0	0	0	0	0	0	0	-0.1335
119	secondary	1	0	0	0	0	0	0	0	0	0	-0.1054
119	secondary	1	0	0	0	0	0	0	0	0	0	0.0488
119	agriculture	1	0	0	0	0	0	0	0	0	0	-0.0513
119	pasture	1	0	0	0	0	0	0	0	0	0	-0.5534
119	secondary	1	0	0	0	0	0	0	0	0	0	0.2029
120	shaded_plantation	1	0	0	0	0	0	0	0	0	0	-0.32
120	shaded_plantation	1	0	0	0	0	0	0	0	0	0	-0.2071
120	shaded_plantation	1	0	0	0	0	0	0	0	0	0	-0.5065
120	shaded_plantation	1	0	0	0	0	0	0	0	0	0	-0.767
120	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.6219
120	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.2418
120	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.5966
120	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.4072
120	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.3531
120	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.3512
120	shaded_plantation	0	0	0	0	0	0	1	0	0	0	-0.7002
120	secondary	1	0	0	0	0	0	0	0	0	0	-0.4141
120	secondary	1	0	0	0	0	0	0	0	0	0	-0.6583
120	secondary	1	0	0	0	0	0	0	0	0	0	-0.1792
120	secondary	1	0	0	0	0	0	0	0	0	0	-0.3503
120	secondary	0	0	0	0	0	0	1	0	0	0	-2.4789
120	secondary	0	0	0	0	0	0	1	0	0	0	-0.4091
120	secondary	0	0	0	0	0	0	1	0	0	0	-0.496
120	secondary	0	0	0	0	0	0	1	0	0	0	-0.4851
120	secondary	0	0	0	0	0	0	1	0	0	0	-1.0479
120	secondary	0	0	0	0	0	0	1	0	0	0	-0.0626
120	shaded_plantation	0	0	0	0	0	0	0	1	0	0	0.0791
120	shaded_plantation	0	0	0	0	0	0	0	0	1	0	-0.1851
120	shaded_plantation	0	0	0	0	0	1	0	0	0	0	-0.3029
120	shaded_plantation	0	0	0	0	0	1	0	0	0	0	-0.3112
120	secondary	0	0	0	0	0	0	0	1	0	0	-0.9461
120	secondary	0	0	0	0	0	0	0	0	1	0	0.0724
120	secondary	0	0	0	0	0	1	0	0	0	0	0.0113
120	secondary	0	0	0	0	0	1	0	0	0	0	0.0783
121	secondary	0	0	0	0	0	0	0	0	1	0	-0.55
121	secondary	0	0	0	0	0	0	0	1	0	0	-0.1705
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.1633
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.1937
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.1896
121	secondary	1	0	0	0	0	0	0	0	0	0	0.1154
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.0533
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.334
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.6419
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.636
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.1654
121	secondary	1	0	0	0	0	0	0	0	0	0	0.4394
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.433
121	secondary	1	0	0	0	0	0	0	0	0	0	0.1979
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.0778
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.0332
121	secondary	1	0	0	0	0	0	0	0	0	0	-1.5041
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.237
121	secondary	1	0	0	0	0	0	0	0	0	0	0.1248
121	secondary	1	0	0	0	0	0	0	0	0	0	-0.0883
121	secondary	0	0	0	0	0	0	1	0	0	0	-1.6392
121	secondary	0	0	0	0	0	0	1	0	0	0	1.2382
121	secondary	0	0	0	0	0	0	1	0	0	0	-1.5224
121	secondary	0	0	0	0	0	0	1	0	0	0	0.9904
121	secondary	0	0	0	0	0	0	1	0	0	0	-0.5648
121	secondary	0	0	0	0	0	0	1	0	0	0	0.6419
121	secondary	0	0	0	0	0	0	1	0	0	0	-0.1301
121	secondary	0	0	0	0	0	0	1	0	0	0	-0.2442
121	secondary	0	0	0	0	0	0	1	0	0	0	0.5486
121	secondary	0	0	0	0	0	0	1	0	0	0	0.3646
121	secondary	0	0	0	0	0	0	1	0	0	0	0.0588
122	secondary	0	0	0	0	1	0	0	0	0	0	0.2007
122	secondary	0	0	0	0	1	0	0	0	0	0	-0.8965
122	secondary	0	0	0	0	1	0	0	0	0	0	0.4268
123	selectively_logged	0	0	0	0	0	0	1	0	0	0	-0.1699
123	selectively_logged	0	0	0	0	0	0	1	0	0	0	0.8518
123	selectively_logged	0	0	0	0	0	0	1	0	0	0	1.0341
123	selectively_logged	0	0	0	0	0	0	1	0	0	0	0.0896
123	selectively_logged	0	0	0	0	0	0	0	0	1	0	-0.1315
123	selectively_logged	0	0	0	0	0	0	0	0	1	0	-0.1546
